N6705C exported datalog

"Sample interval: 0.00100352"
"Trigger sample: 0"
"Date: Tue Sep  1 16:19:49 2020"

Sample,"Curr avg 3","Volt avg 4"
3162,0.220459,12.601
3163,0.220367,12.6013
3164,0.220514,12.601
3165,0.220518,12.6007
3166,0.220304,12.6018
3167,0.220283,12.601
3168,0.220306,12.6011
3169,0.220623,12.601
3170,0.220426,12.6015
3171,0.220283,12.6007
3172,0.220602,12.6016
3173,0.220327,12.6008
3174,0.220586,12.6014
3175,0.220266,12.6007
3176,0.220487,12.6012
3177,0.220893,12.6014
3178,0.219925,12.6007
3179,0.220783,12.601
3180,0.220224,12.6013
3181,0.220516,12.6011
3182,0.220531,12.6011
3183,0.220577,12.6008
3184,0.220706,12.601
3185,0.220483,12.6007
3186,0.22026,12.6014
3187,0.220266,12.601
3188,0.220558,12.6011
3189,0.220674,12.6012
3190,0.220083,12.601
3191,0.220377,12.6007
3192,0.220495,12.6011
3193,0.220417,12.6017
3194,0.220121,12.6011
3195,0.220483,12.6005
3196,0.220565,12.6008
3197,0.220626,12.6008
3198,0.22003,12.6014
3199,0.220453,12.6012
3200,0.220531,12.6009
3201,0.220575,12.6012
3202,0.220718,12.6011
3203,0.220173,12.6008
3204,0.220363,12.6011
3205,0.220518,12.6012
3206,0.220289,12.6007
3207,0.220468,12.6008
3208,0.220342,12.6012
3209,0.220302,12.6008
3210,0.220613,12.6007
3211,0.220417,12.6012
3212,0.220222,12.6002
3213,0.220695,12.6006
3214,0.220184,12.6015
3215,0.220718,12.6011
3216,0.508337,12.5988
3217,0.66572,12.6018
3218,0.564791,12.6013
3219,0.509639,12.6017
3220,0.473866,12.6008
3221,0.448606,12.6007
3222,0.428709,12.6012
3223,0.414513,12.6013
3224,0.401695,12.6014
3225,0.391596,12.6013
3226,0.38289,12.6008
3227,0.375125,12.6012
3228,0.368873,12.6008
3229,0.363085,12.6009
3230,0.357935,12.6013
3231,0.353457,12.6015
3232,0.349589,12.601
3233,0.345809,12.6011
3234,0.342296,12.602
3235,0.339694,12.6011
3236,0.33651,12.6009
3237,0.33419,12.6013
3238,0.33147,12.6019
3239,0.329632,12.6014
3240,0.327152,12.6011
3241,0.325479,12.601
3242,0.324167,12.6014
3243,0.321948,12.6018
3244,0.320368,12.6008
3245,0.318896,12.6006
3246,0.317787,12.601
3247,0.316126,12.6005
3248,0.314916,12.6007
3249,0.314167,12.601
3250,0.312941,12.601
3251,0.312121,12.601
3252,0.310888,12.6015
3253,0.310166,12.6011
3254,0.309838,12.6012
3255,0.308627,12.6011
3256,0.308071,12.6013
3257,0.307213,12.601
3258,0.306618,12.6011
3259,0.305789,12.6016
3260,0.305192,12.6012
3261,0.304883,12.6009
3262,0.30429,12.6012
3263,0.303692,12.6007
3264,0.30317,12.6011
3265,0.302809,12.6012
3266,0.302626,12.6007
3267,0.301515,12.6008
3268,0.301496,12.6012
3269,0.301267,12.6012
3270,0.301248,12.6015
3271,0.300322,12.6012
3272,0.300213,12.6014
3273,0.299923,12.6004
3274,0.299761,12.6008
3275,0.299264,12.6009
3276,0.299367,12.6013
3277,0.298696,12.6009
3278,0.298577,12.6017
3279,0.298476,12.6001
3280,0.298236,12.601
3281,0.297466,12.6014
3282,0.297596,12.6004
3283,0.297832,12.6004
3284,0.297491,12.6011
3285,0.29693,12.6014
3286,0.297064,12.6006
3287,0.296948,12.6011
3288,0.296665,12.6008
3289,0.296351,12.6013
3290,0.29677,12.6004
3291,0.296425,12.6016
3292,0.29621,12.6016
3293,0.296238,12.6011
3294,0.295752,12.6008
3295,0.296059,12.6009
3296,0.295752,12.6018
3297,0.29563,12.6011
3298,0.296078,12.6013
3299,0.295272,12.6017
3300,0.295379,12.6016
3301,0.295375,12.6007
3302,0.295222,12.6013
3303,0.295201,12.6012
3304,0.295152,12.6014
3305,0.295064,12.6012
3306,0.295051,12.6012
3307,0.294984,12.6009
3308,0.294572,12.6011
3309,0.294723,12.6009
3310,0.295394,12.6009
3311,0.294883,12.6009
3312,0.29494,12.6015
3313,0.294639,12.6009
3314,0.294603,12.601
3315,0.294778,12.6008
3316,0.294607,12.6005
3317,0.294201,12.6009
3318,0.29446,12.6015
3319,0.294828,12.6014
3320,0.294357,12.601
3321,0.294357,12.6012
3322,0.294454,12.6008
3323,0.294658,12.6012
3324,0.294307,12.601
3325,0.294588,12.6012
3326,0.294016,12.6006
3327,0.29426,12.6011
3328,0.294212,12.6015
3329,0.294896,12.6009
3330,0.293884,12.6009
3331,0.294172,12.6007
3332,0.294431,12.6009
3333,0.294208,12.6019
3334,0.293896,12.6003
3335,0.293978,12.6013
3336,0.294283,12.6006
3337,0.294113,12.6012
3338,0.294229,12.6012
3339,0.29393,12.601
3340,0.293833,12.6007
3341,0.294363,12.6009
3342,0.294086,12.6006
3343,0.294334,12.6014
3344,0.293676,12.6011
3345,0.29413,12.6011
3346,0.294073,12.6012
3347,0.294092,12.6012
3348,0.293894,12.6011
3349,0.293728,12.6011
3350,0.294054,12.6002
3351,0.293846,12.6009
3352,0.294115,12.6017
3353,0.293644,12.6012
3354,0.293852,12.6008
3355,0.294016,12.6002
3356,0.293848,12.6011
3357,0.293901,12.6011
3358,0.293713,12.6013
3359,0.293875,12.6009
3360,0.29409,12.6011
3361,0.294204,12.6009
3362,0.293554,12.6011
3363,0.293968,12.6014
3364,0.294109,12.6016
3365,0.293924,12.6002
3366,0.293886,12.6013
3367,0.294063,12.6013
3368,0.293688,12.6007
3369,0.294031,12.6015
3370,0.293732,12.6011
3371,0.294018,12.6009
3372,0.293781,12.6007
3373,0.293917,12.6007
3374,0.293739,12.6005
3375,0.293854,12.6007
3376,0.294073,12.6011
3377,0.293634,12.6011
3378,0.294315,12.6013
3379,0.293875,12.6012
3380,0.293661,12.6012
3381,0.294058,12.6007
3382,0.293854,12.601
3383,0.294002,12.6012
3384,0.293932,12.6015
3385,0.293665,12.6016
3386,0.293623,12.6013
3387,0.29388,12.6011
3388,0.294332,12.6007
3389,0.293747,12.6008
3390,0.293684,12.6014
3391,0.294037,12.6
3392,0.293861,12.6008
3393,0.293734,12.6015
3394,0.293802,12.601
3395,0.293985,12.6009
3396,0.294004,12.6011
3397,0.293716,12.6014
3398,0.29368,12.6011
3399,0.294138,12.6012
3400,0.293976,12.6007
3401,0.294124,12.6014
3402,0.293368,12.6011
3403,0.293827,12.601
3404,0.293737,12.6011
3405,0.294042,12.6007
3406,0.293861,12.6007
3407,0.293957,12.6019
3408,0.293713,12.6011
3409,0.294033,12.6009
3410,0.293955,12.6007
3411,0.293777,12.6008
3412,0.293917,12.6014
3413,0.29377,12.6008
3414,0.294037,12.6011
3415,0.293878,12.6012
3416,0.2938,12.6015
3417,0.293739,12.6008
3418,0.294075,12.6008
3419,0.294018,12.6008
3420,0.293957,12.6007
3421,0.293972,12.6008
3422,0.293667,12.6011
3423,0.294302,12.6007
3424,0.293463,12.6016
3425,0.293907,12.601
3426,0.293774,12.6009
3427,0.293852,12.6013
3428,0.294063,12.6009
3429,0.293583,12.6012
3430,0.294321,12.6006
3431,0.293497,12.6013
3432,0.294103,12.6008
3433,0.293596,12.6006
3434,0.293707,12.601
3435,0.294027,12.6013
3436,0.293831,12.6008
3437,0.293829,12.6012
3438,0.293787,12.6013
3439,0.293993,12.6011
3440,0.293774,12.6012
3441,0.293962,12.6004
3442,0.293716,12.6012
3443,0.293772,12.6013
3444,0.293993,12.601
3445,0.293455,12.6011
3446,0.29401,12.6008
3447,0.293939,12.6008
3448,0.293575,12.6009
3449,0.29389,12.6012
3450,0.293865,12.6015
3451,0.293842,12.6013
3452,0.293821,12.6009
3453,0.293709,12.6009
3454,0.293896,12.6009
3455,0.294176,12.6012
3456,0.294002,12.6016
3457,0.293474,12.6015
3458,0.293781,12.6003
3459,0.293976,12.6009
3460,0.294094,12.6009
3461,0.293728,12.6008
3462,0.293589,12.6013
3463,0.293875,12.6006
3464,0.293987,12.6011
3465,0.29364,12.6015
3466,0.293808,12.6008
3467,0.29376,12.6007
3468,0.294143,12.6013
3469,0.29388,12.6011
3470,0.293669,12.6012
3471,0.293608,12.6012
3472,0.294052,12.6008
3473,0.294103,12.6009
3474,0.293615,12.6011
3475,0.293591,12.6016
3476,0.293968,12.6017
3477,0.294115,12.601
3478,0.293812,12.6005
3479,0.294033,12.6007
3480,0.293591,12.6011
3481,0.294235,12.6017
3482,0.294109,12.6013
3483,0.293682,12.6014
3484,0.293587,12.6009
3485,0.293966,12.6003
3486,0.294126,12.601
3487,0.29377,12.6011
3488,0.293774,12.6009
3489,0.293606,12.6006
3490,0.294084,12.6011
3491,0.293962,12.6006
3492,0.293751,12.6015
3493,0.293753,12.601
3494,0.294012,12.6008
3495,0.294071,12.6011
3496,0.293459,12.6011
3497,0.294004,12.6009
3498,0.29369,12.6011
3499,0.294159,12.6008
3500,0.29393,12.6011
3501,0.293728,12.6016
3502,0.293507,12.6012
3503,0.293907,12.6013
3504,0.294408,12.6012
3505,0.293869,12.6007
3506,0.293629,12.6005
3507,0.293812,12.6008
3508,0.293886,12.6013
3509,0.294018,12.6008
3510,0.293488,12.6016
3511,0.294225,12.601
3512,0.29381,12.6007
3513,0.293857,12.6012
3514,0.29392,12.6005
3515,0.293636,12.6014
3516,0.293844,12.6005
3517,0.293802,12.601
3518,0.293804,12.6005
3519,0.294008,12.601
3520,0.293638,12.601
3521,0.293701,12.6005
3522,0.294048,12.6009
3523,0.293939,12.6009
3524,0.293899,12.6013
3525,0.293673,12.6007
3526,0.293947,12.6013
3527,0.294086,12.6007
3528,0.293575,12.6009
3529,0.293608,12.6008
3530,0.29413,12.6012
3531,0.294035,12.6014
3532,0.293861,12.6008
3533,0.293461,12.6008
3534,0.294035,12.6008
3535,0.293888,12.6008
3536,0.294048,12.6015
3537,0.293644,12.6007
3538,0.293903,12.6014
3539,0.293924,12.6008
3540,0.294084,12.601
3541,0.293604,12.6008
3542,0.293991,12.6006
3543,0.293833,12.6002
3544,0.294021,12.6008
3545,0.293983,12.6012
3546,0.293831,12.6012
3547,0.293667,12.6014
3548,0.293764,12.6005
3549,0.293888,12.6015
3550,0.293472,12.6008
3551,0.293741,12.6013
3552,0.293804,12.6009
3553,0.294197,12.6012
3554,0.293558,12.6018
3555,0.294258,12.6012
3556,0.293774,12.601
3557,0.294054,12.601
3558,0.293825,12.6009
3559,0.293688,12.6011
3560,0.293939,12.6003
3561,0.293878,12.6011
3562,0.293892,12.6012
3563,0.29365,12.6012
3564,0.294027,12.6012
3565,0.29372,12.6002
3566,0.294275,12.6007
3567,0.293857,12.6008
3568,0.293749,12.6009
3569,0.29393,12.6012
3570,0.293789,12.6009
3571,0.293604,12.6013
3572,0.293831,12.6022
3573,0.293817,12.6013
3574,0.29381,12.6008
3575,0.294084,12.6012
3576,0.293793,12.6008
3577,0.293591,12.6011
3578,0.294363,12.6015
3579,0.293802,12.6012
3580,0.293926,12.6007
3581,0.29365,12.6006
3582,0.293644,12.6009
3583,0.293949,12.6012
3584,0.29413,12.6009
3585,0.293661,12.6011
3586,0.293663,12.6011
3587,0.294159,12.6013
3588,0.294161,12.6012
3589,0.293985,12.6011
3590,0.293652,12.601
3591,0.293657,12.6011
3592,0.294075,12.6005
3593,0.293926,12.6011
3594,0.293997,12.6014
3595,0.293753,12.6012
3596,0.293634,12.6007
3597,0.294061,12.6013
3598,0.293894,12.6012
3599,0.293774,12.6014
3600,0.293566,12.6013
3601,0.293694,12.6012
3602,0.294119,12.6009
3603,0.293884,12.6007
3604,0.293661,12.6011
3605,0.294027,12.601
3606,0.294109,12.6011
3607,0.293758,12.6017
3608,0.29369,12.6007
3609,0.293724,12.6002
3610,0.294199,12.6015
3611,0.294332,12.6012
3612,0.293398,12.6006
3613,0.2941,12.6017
3614,0.29392,12.6007
3615,0.293968,12.6015
3616,0.293901,12.6011
3617,0.293939,12.6009
3618,0.293871,12.6009
3619,0.293903,12.6009
3620,0.294004,12.6009
3621,0.294084,12.6014
3622,0.293863,12.601
3623,0.293659,12.6011
3624,0.294138,12.6012
3625,0.293783,12.6012
3626,0.29434,12.6012
3627,0.293505,12.6015
3628,0.294199,12.6008
3629,0.293793,12.6012
3630,0.293997,12.6007
3631,0.294044,12.6011
3632,0.293831,12.6013
3633,0.293825,12.6008
3634,0.294012,12.6013
3635,0.293922,12.601
3636,0.293634,12.601
3637,0.294054,12.6013
3638,0.293985,12.6013
3639,0.294006,12.6009
3640,0.293652,12.6014
3641,0.293926,12.6019
3642,0.293936,12.6005
3643,0.294166,12.6012
3644,0.293636,12.6008
3645,0.293768,12.6013
3646,0.293947,12.6012
3647,0.29392,12.601
3648,0.293764,12.6014
3649,0.293829,12.6011
3650,0.293781,12.6007
3651,0.294012,12.6014
3652,0.293892,12.6009
3653,0.293989,12.6007
3654,0.29389,12.6014
3655,0.293821,12.6016
3656,0.294067,12.6004
3657,0.293911,12.6012
3658,0.293787,12.6014
3659,0.294134,12.6012
3660,0.29388,12.6013
3661,0.294222,12.6008
3662,0.293634,12.6009
3663,0.293875,12.6009
3664,0.293644,12.6016
3665,0.29396,12.6009
3666,0.293917,12.6008
3667,0.293724,12.6013
3668,0.293774,12.6011
3669,0.29413,12.6009
3670,0.294326,12.6013
3671,0.293724,12.601
3672,0.293857,12.6007
3673,0.294082,12.6013
3674,0.293589,12.6011
3675,0.294422,12.6005
3676,0.293728,12.6006
3677,0.293951,12.6011
3678,0.293701,12.6013
3679,0.294294,12.6003
3680,0.294071,12.6013
3681,0.293493,12.6012
3682,0.294073,12.601
3683,0.294033,12.6009
3684,0.293844,12.6019
3685,0.293823,12.6012
3686,0.293646,12.6012
3687,0.294092,12.601
3688,0.293655,12.6005
3689,0.293911,12.6014
3690,0.29348,12.6013
3691,0.294214,12.6018
3692,0.293989,12.6009
3693,0.293886,12.6011
3694,0.293703,12.6013
3695,0.293817,12.6012
3696,0.293936,12.6006
3697,0.294153,12.6017
3698,0.293673,12.6016
3699,0.293655,12.6005
3700,0.294113,12.6009
3701,0.294044,12.6008
3702,0.293939,12.6007
3703,0.293743,12.6014
3704,0.293741,12.6008
3705,0.293463,12.6009
3706,0.294321,12.6008
3707,0.293577,12.6009
3708,0.294273,12.6011
3709,0.293772,12.6021
3710,0.294256,12.6009
3711,0.29361,12.6007
3712,0.293922,12.601
3713,0.294029,12.6013
3714,0.294027,12.6012
3715,0.293901,12.6008
3716,0.293884,12.6006
3717,0.293646,12.6008
3718,0.293857,12.601
3719,0.294071,12.6016
3720,0.294174,12.6007
3721,0.293646,12.6011
3722,0.293608,12.6013
3723,0.293882,12.6013
3724,0.294309,12.6015
3725,0.293716,12.6008
3726,0.293772,12.6009
3727,0.293899,12.6018
3728,0.294161,12.6013
3729,0.293669,12.6006
3730,0.293789,12.6017
3731,0.294027,12.6013
3732,0.293867,12.601
3733,0.29414,12.6011
3734,0.293711,12.6012
3735,0.293871,12.6011
3736,0.293978,12.6017
3737,0.293825,12.6008
3738,0.294044,12.601
3739,0.293619,12.6013
3740,0.293808,12.6008
3741,0.294166,12.6012
3742,0.294014,12.6006
3743,0.293821,12.6009
3744,0.29376,12.6017
3745,0.293852,12.6011
3746,0.294018,12.601
3747,0.294473,12.6013
3748,0.293448,12.6014
3749,0.293629,12.6007
3750,0.293905,12.6009
3751,0.294145,12.6007
3752,0.293737,12.602
3753,0.294002,12.6004
3754,0.293865,12.6014
3755,0.293997,12.6012
3756,0.29369,12.6012
3757,0.293936,12.6011
3758,0.293863,12.6007
3759,0.294033,12.6008
3760,0.293844,12.6013
3761,0.293728,12.6012
3762,0.293913,12.6016
3763,0.293848,12.6007
3764,0.293896,12.6014
3765,0.294237,12.6008
3766,0.293648,12.6017
3767,0.293713,12.6015
3768,0.293968,12.6015
3769,0.293997,12.6012
3770,0.293808,12.6016
3771,0.293974,12.6014
3772,0.293861,12.6008
3773,0.293838,12.6007
3774,0.29365,12.6021
3775,0.293802,12.6012
3776,0.293939,12.6009
3777,0.293854,12.6016
3778,0.294256,12.6009
3779,0.293627,12.602
3780,0.29373,12.6008
3781,0.293652,12.601
3782,0.294389,12.6011
3783,0.293991,12.6007
3784,0.293446,12.6017
3785,0.294088,12.6017
3786,0.293878,12.6009
3787,0.293737,12.6008
3788,0.293728,12.601
3789,0.293831,12.6014
3790,0.29433,12.6012
3791,0.293867,12.6013
3792,0.293939,12.6007
3793,0.294006,12.6013
3794,0.2938,12.6012
3795,0.294126,12.601
3796,0.293907,12.6016
3797,0.293987,12.601
3798,0.293743,12.6008
3799,0.29365,12.601
3800,0.293758,12.6006
3801,0.294084,12.6013
3802,0.293566,12.6009
3803,0.294187,12.6013
3804,0.293806,12.6012
3805,0.294004,12.6007
3806,0.293953,12.6006
3807,0.293558,12.6009
3808,0.293646,12.6011
3809,0.294199,12.6009
3810,0.294058,12.6011
3811,0.293581,12.6015
3812,0.293936,12.6011
3813,0.294174,12.6014
3814,0.294204,12.601
3815,0.293753,12.6017
3816,0.293999,12.6007
3817,0.293831,12.601
3818,0.294246,12.6013
3819,0.293766,12.6006
3820,0.293606,12.6014
3821,0.294117,12.6008
3822,0.293764,12.6007
3823,0.294063,12.6012
3824,0.293709,12.6013
3825,0.294071,12.6008
3826,0.293526,12.6013
3827,0.29392,12.6013
3828,0.293867,12.6004
3829,0.293814,12.6015
3830,0.294067,12.6018
3831,0.293768,12.6012
3832,0.294084,12.6012
3833,0.293724,12.6011
3834,0.293814,12.6011
3835,0.293518,12.6013
3836,0.293747,12.6007
3837,0.294204,12.6012
3838,0.293648,12.6018
3839,0.293745,12.601
3840,0.293903,12.6012
3841,0.293894,12.6012
3842,0.294328,12.6011
3843,0.293331,12.6013
3844,0.294058,12.6007
3845,0.293939,12.601
3846,0.29405,12.6013
3847,0.293427,12.6009
3848,0.29365,12.601
3849,0.293678,12.6011
3850,0.29442,12.6009
3851,0.293594,12.6016
3852,0.293989,12.6006
3853,0.293987,12.6011
3854,0.294166,12.6011
3855,0.293766,12.6012
3856,0.293484,12.6013
3857,0.293909,12.6011
3858,0.294025,12.601
3859,0.29384,12.6009
3860,0.29393,12.601
3861,0.293911,12.6009
3862,0.294025,12.6011
3863,0.294002,12.6008
3864,0.294006,12.6012
3865,0.293692,12.6009
3866,0.293835,12.601
3867,0.294244,12.6011
3868,0.293825,12.6011
3869,0.293682,12.6006
3870,0.293726,12.6013
3871,0.29434,12.6011
3872,0.293903,12.6012
3873,0.293842,12.6012
3874,0.293781,12.6012
3875,0.293734,12.6013
3876,0.294277,12.6006
3877,0.293882,12.6011
3878,0.293865,12.6019
3879,0.293838,12.6008
3880,0.293766,12.601
3881,0.293922,12.6012
3882,0.294252,12.6008
3883,0.293589,12.6012
3884,0.293692,12.6013
3885,0.294056,12.6003
3886,0.294155,12.6009
3887,0.293619,12.6008
3888,0.293789,12.6003
3889,0.294159,12.6015
3890,0.293642,12.6016
3891,0.293884,12.6014
3892,0.293873,12.6013
3893,0.294027,12.601
3894,0.729883,12.5993
3895,0.712342,12.6017
3896,0.623451,12.601
3897,0.573762,12.6014
3898,0.5409,12.6012
3899,0.517571,12.6009
3900,0.499063,12.6015
3901,0.484726,12.6002
3902,0.472724,12.6011
3903,0.463311,12.6009
3904,0.45487,12.6013
3905,0.447853,12.601
3906,0.441181,12.6008
3907,0.435716,12.601
3908,0.431112,12.6017
3909,0.426701,12.601
3910,0.422675,12.6006
3911,0.418775,12.6013
3912,0.415546,12.6007
3913,0.413047,12.6009
3914,0.410134,12.6013
3915,0.408092,12.6013
3916,0.405227,12.6011
3917,0.403003,12.6011
3918,0.401346,12.6011
3919,0.399579,12.6015
3920,0.397793,12.6019
3921,0.395915,12.601
3922,0.39431,12.6011
3923,0.393307,12.601
3924,0.391885,12.6011
3925,0.390398,12.6018
3926,0.389369,12.6011
3927,0.388542,12.6018
3928,0.387634,12.6013
3929,0.386386,12.6008
3930,0.385459,12.6015
3931,0.384386,12.601
3932,0.384033,12.6011
3933,0.383155,12.6019
3934,0.382003,12.6014
3935,0.381868,12.6011
3936,0.381029,12.6009
3937,0.380709,12.6007
3938,0.379931,12.6012
3939,0.378907,12.6012
3940,0.378822,12.6014
3941,0.378911,12.6017
3942,0.377731,12.6011
3943,0.377192,12.6011
3944,0.377026,12.6014
3945,0.376788,12.6015
3946,0.375823,12.6012
3947,0.376044,12.6004
3948,0.375383,12.6011
3949,0.374956,12.6012
3950,0.375064,12.6013
3951,0.374921,12.6012
3952,0.374006,12.6012
3953,0.374083,12.6009
3954,0.373804,12.6014
3955,0.373789,12.6012
3956,0.373616,12.6008
3957,0.373261,12.6013
3958,0.372874,12.6012
3959,0.373091,12.6014
3960,0.372661,12.6011
3961,0.37238,12.6009
3962,0.372293,12.6011
3963,0.372249,12.6018
3964,0.372268,12.6015
3965,0.371332,12.6012
3966,0.372028,12.6013
3967,0.371601,12.601
3968,0.371414,12.6008
3969,0.371547,12.6016
3970,0.371294,12.6015
3971,0.371395,12.6015
3972,0.370979,12.6007
3973,0.371021,12.6008
3974,0.371025,12.6014
3975,0.370712,12.6012
3976,0.370665,12.6006
3977,0.370644,12.6009
3978,0.370642,12.6008
3979,0.370564,12.6009
3980,0.370415,12.6006
3981,0.369975,12.6013
3982,0.370078,12.6014
3983,0.370825,12.6012
3984,0.370001,12.6009
3985,0.37019,12.6009
3986,0.369599,12.6014
3987,0.370459,12.6013
3988,0.370001,12.6016
3989,0.369637,12.6012
3990,0.369288,12.6012
3991,0.37044,12.6011
3992,0.370015,12.6016
3993,0.369462,12.6013
3994,0.369595,12.6007
3995,0.369506,12.6012
3996,0.36994,12.6018
3997,0.369813,12.6013
3998,0.369511,12.601
3999,0.36983,12.6009
4000,0.369163,12.6008
4001,0.369649,12.6013
4002,0.369763,12.601
4003,0.369372,12.6016
4004,0.369712,12.6014
4005,0.369666,12.6014
4006,0.369317,12.6018
4007,0.369555,12.6014
4008,0.369492,12.6011
4009,0.369306,12.6007
4010,0.369483,12.6012
4011,0.369567,12.6017
4012,0.369216,12.6006
4013,0.369147,12.6016
4014,0.369563,12.6015
4015,0.369508,12.6012
4016,0.369281,12.6009
4017,0.36926,12.6011
4018,0.369277,12.6008
4019,0.369742,12.6009
4020,0.36922,12.6009
4021,0.369081,12.6014
4022,0.36922,12.6016
4023,0.369601,12.6006
4024,0.369309,12.6013
4025,0.369492,12.6015
4026,0.368938,12.6013
4027,0.369161,12.6018
4028,0.369651,12.6013
4029,0.369317,12.6009
4030,0.369016,12.6011
4031,0.369048,12.6005
4032,0.369696,12.6013
4033,0.36906,12.601
4034,0.369203,12.6006
4035,0.36901,12.6013
4036,0.369517,12.6008
4037,0.369035,12.6009
4038,0.369496,12.6016
4039,0.369065,12.6012
4040,0.36877,12.6011
4041,0.369441,12.601
4042,0.36941,12.6014
4043,0.369279,12.6016
4044,0.368926,12.6009
4045,0.369736,12.6011
4046,0.368989,12.6017
4047,0.369391,12.6011
4048,0.369006,12.6008
4049,0.369479,12.6007
4050,0.368959,12.6011
4051,0.369496,12.601
4052,0.369071,12.6011
4053,0.369336,12.6011
4054,0.369113,12.6005
4055,0.369449,12.6011
4056,0.369174,12.6011
4057,0.36906,12.6012
4058,0.368888,12.6009
4059,0.369399,12.6012
4060,0.369157,12.6016
4061,0.369077,12.6007
4062,0.369178,12.6012
4063,0.368749,12.6008
4064,0.369233,12.6011
4065,0.36914,12.6005
4066,0.369264,12.6004
4067,0.369294,12.601
4068,0.36925,12.6014
4069,0.369256,12.6009
4070,0.369147,12.6007
4071,0.369117,12.6013
4072,0.369178,12.6008
4073,0.369794,12.6014
4074,0.369382,12.6019
4075,0.368745,12.6013
4076,0.36938,12.6012
4077,0.369258,12.6013
4078,0.369216,12.6011
4079,0.369651,12.6018
4080,0.368997,12.6014
4081,0.369298,12.6005
4082,0.369239,12.6011
4083,0.369275,12.6008
4084,0.369121,12.6011
4085,0.36906,12.6015
4086,0.36905,12.6003
4087,0.369054,12.6008
4088,0.36926,12.6013
4089,0.369163,12.6015
4090,0.369443,12.6013
4091,0.369403,12.6008
4092,0.36914,12.6006
4093,0.369102,12.6011
4094,0.36933,12.6017
4095,0.368848,12.6008
4096,0.369336,12.6019
4097,0.369515,12.6008
4098,0.368627,12.6012
4099,0.36909,12.6005
4100,0.36922,12.6003
4101,0.369237,12.601
4102,0.369285,12.6008
4103,0.369046,12.601
4104,0.368932,12.6013
4105,0.369277,12.6007
4106,0.369452,12.6012
4107,0.369115,12.601
4108,0.369184,12.6009
4109,0.369374,12.6013
4110,0.36921,12.6008
4111,0.369323,12.6011
4112,0.368541,12.6008
4113,0.369134,12.6007
4114,0.369666,12.6011
4115,0.368909,12.601
4116,0.369647,12.6007
4117,0.368972,12.6006
4118,0.369102,12.6013
4119,0.369616,12.6009
4120,0.369262,12.6013
4121,0.369279,12.6012
4122,0.369521,12.6007
4123,0.369075,12.6011
4124,0.369399,12.6005
4125,0.369153,12.601
4126,0.369262,12.6007
4127,0.369001,12.6008
4128,0.369349,12.6012
4129,0.369401,12.6011
4130,0.368919,12.601
4131,0.36926,12.6011
4132,0.36963,12.6012
4133,0.36946,12.6011
4134,0.369435,12.6007
4135,0.368926,12.6009
4136,0.369344,12.6013
4137,0.369452,12.6014
4138,0.369113,12.6008
4139,0.369403,12.6011
4140,0.369035,12.6011
4141,0.369193,12.6005
4142,0.369483,12.6011
4143,0.369149,12.6015
4144,0.369054,12.6017
4145,0.369126,12.6014
4146,0.369298,12.6012
4147,0.369391,12.6013
